LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE
2333451000,2330210900,2330210500,3,106,0,311,동부대로,0,0,0,70,0,0,0,0,326.435365,20230519
2333622800,2330281500,2330281300,3,107,0,-,동탄순환대로,0,0,0,60,0,0,0,0,188.5485415,20230519
2334106301,2330529801,2330462000,2,101,0,400,수도권제2순환고속도로,0,0,1,40,0,0,0,0,310.2987466,20230519
2333811403,2330351801,2330351802,1,107,0,-,동탄대로5길,0,0,0,40,0,0,0,0,145.4241078,20230519
2333816101,2330354600,2330354601,1,107,0,-,동탄순환대로20길,0,0,0,50,0,0,0,0,118.6799383,20230519
2333815601,2330354600,2330354501,1,107,0,-,동탄신리천로1길,0,0,0,50,0,0,0,0,115.45784,20230519
2333726700,2330320300,2330320500,1,107,0,-,-,0,0,0,60,0,0,0,0,64.21786093,20230519
2333727302,2330320201,2330320800,1,107,0,-,여울로4길,0,0,0,60,0,0,0,0,313.3681669,20230519
2334017300,2330364800,2330411400,1,107,0,-,동탄순환대로24길,0,0,0,40,0,0,0,0,133.8527918,20230519
2333230000,2330095500,2330097200,1,107,0,-,동탄하나2길,0,0,0,40,0,0,0,0,105.1105286,20230519
2333346502,2330159901,2330159900,4,101,0,1,경부고속도로,0,0,0,110,5,0,0,0,1044.152797,20230519
2334015500,2330410600,2330410800,1,107,0,-,동탄순환대로26길,0,0,0,40,0,0,0,0,55.35755645,20230519
2333102900,2330095700,2330106600,3,105,2,84,동탄원천로,0,0,0,60,0,0,0,0,873.5294815,20230519
2334105900,2330461900,2330214403,1,107,0,-,동탄기흥로,0,0,0,40,0,0,0,0,45.62630919,20230519
2333028700,2330076900,2330077100,4,105,3,84,동탄원천로,0,0,0,60,0,0,0,0,77.86481156,20230519
2333624201,2330281600,2330354300,3,107,0,-,동탄순환대로,0,0,0,50,0,0,0,0,387.3704062,20230519
2334404700,2330540900,2330540800,1,107,0,-,동탄신리천로5길,0,0,0,40,0,0,0,0,54.30965777,20230519
2334236200,2330214600,2330362700,1,107,2,-,-,0,0,0,30,0,0,0,0,602.1801841,20230519
2334404900,2330541000,2330540300,1,107,0,-,동탄신리천로5가길,0,0,0,40,0,0,0,0,506.8271223,20230519
2334053900,2330450600,2330449600,1,107,0,-,왕배산1길,0,0,0,30,0,0,0,0,67.69465417,20230519
2334202200,2330448000,2330448100,1,107,0,-,동탄순환대로14길,0,0,0,40,0,0,0,0,39.6085455,20230519
2333996500,2330405200,2330405300,1,107,0,-,10용사2길,0,0,0,60,0,0,0,0,57.34768739,20230519
2333448902,2330349000,2330349100,2,106,0,311,동부대로,0,0,0,30,0,0,0,0,118.1209743,20230519
2333006900,2330076800,2330075400,2,107,0,-,동탄지성로391번길,0,0,0,60,0,0,0,0,120.1793325,20230519
2333812500,2330352900,2330352100,1,107,0,-,동탄순환대로29길,0,0,0,40,0,0,0,0,323.9805418,20230519
2334061000,2330238101,2330460100,1,107,0,-,동탄첨단산업2로,0,0,0,40,0,0,0,0,66.72588451,20230519
2334116500,2330465600,2330465500,1,107,0,-,동학산1길,0,0,0,10,0,0,0,0,17.2021706,20230519
2334114200,2330322301,2330464500,1,107,0,-,동탄반송3길,0,0,0,30,0,0,0,0,50.76523125,20230519
2333450000,2330210500,2330209800,1,106,2,311,동부대로,0,0,0,70,0,0,0,0,257.8541301,20230519
